path,label,km_k50
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000510.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002092.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000524.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000080.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000077.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000263.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000582.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000751.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003636.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002841.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003560.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002568.jpg,0,13
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000881.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002240.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000030.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004820.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004715.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000408.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000060.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002926.jpg,0,18
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001299.jpg,0,36
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002834.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001454.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000295.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002604.jpg,0,15
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003676.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000327.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001963.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000059.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003032.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000771.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003340.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000531.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001802.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002138.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000960.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002661.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001812.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003390.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003393.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002475.jpg,0,14
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003136.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000538.jpg,0,33
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000040.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001083.jpg,0,13
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003241.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000065.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002112.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001680.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000273.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003149.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000085.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000649.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001099.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002735.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002669.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002471.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003705.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001072.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000537.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000224.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001124.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001197.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003316.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000638.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003485.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001317.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003016.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000562.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001599.jpg,0,45
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002826.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000850.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001975.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000880.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001022.jpg,0,15
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001343.jpg,0,16
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003278.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004638.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000560.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001655.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000673.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003756.jpg,0,29
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000383.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000153.jpg,0,8
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000973.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004251.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000911.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003802.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000351.jpg,0,7
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004618.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001597.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001211.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001844.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001200.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002651.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004782.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001280.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001613.jpg,0,45
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002123.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003965.jpg,0,33
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000617.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003136.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001025.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001176.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003720.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001516.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003205.jpg,0,1
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000225.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002206.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001869.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000488.jpg,0,36
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001102.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003679.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004667.jpg,0,4
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001882.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000469.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003848.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003955.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002851.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000492.jpg,0,2
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003673.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001725.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002726.jpg,0,35
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003973.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001332.jpg,0,15
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001959.jpg,0,3
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001965.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003970.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_001014.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003469.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000870.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003514.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001662.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000626.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000268.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002836.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002202.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001489.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003578.jpg,0,18
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001441.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004310.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002106.jpg,0,19
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000253.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004122.jpg,0,6
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002852.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003016.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003872.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000380.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000602.jpg,0,22
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_001758.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003798.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000068.jpg,0,0
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001105.jpg,0,47
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003063.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_cat_000130.jpg,0,37
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000726.jpg,0,39
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004706.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000661.jpg,0,30
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_001238.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001229.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003757.jpg,0,41
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_000477.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003010.jpg,0,32
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002861.jpg,0,10
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000147.jpg,0,42
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000648.jpg,0,21
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002067.jpg,0,23
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000612.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003641.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004021.jpg,0,46
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002262.jpg,0,28
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_003216.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002957.jpg,0,17
/content/stargan-v2/data/combined_balanced/train/real/flickr_dog_000563.jpg,0,20
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001241.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001860.jpg,0,31
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_000203.jpg,0,15
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_003464.jpg,0,27
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_000524.jpg,0,44
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_004570.jpg,0,34
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_002798.jpg,0,24
/content/stargan-v2/data/combined_balanced/train/real/pixabay_cat_002850.jpg,0,25
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_003142.jpg,0,9
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_002281.jpg,0,38
/content/stargan-v2/data/combined_balanced/train/real/pixabay_dog_001772.jpg,0,43
/content/stargan-v2/data/combined_balanced/train/real/pixabay_wild_000591.jpg,0,40
/content/stargan-v2/data/combined_balanced/train/real/flickr_wild_001307.jpg,0,12
/content/stargan-v2/data/combined_balanced/train/fake/flickr_dog_000471_swap_pixabay_dog_002707__swap_like.png,1,43
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001098_swap_pixabay_dog_003355__swap_like.png,1,13
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_003529_splice_pixabay_dog_003984__splicing.png,1,13
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_004033_postproc__postproc.jpg,1,24
/content/stargan-v2/data/combined_balanced/train/fake/flickr_cat_000416_splice_pixabay_wild_000190__splicing.png,1,2
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_003599_swap_pixabay_wild_000440__swap_like.png,1,12
/content/stargan-v2/data/combined_balanced/train/fake/train_r0018_c0004__stargan_tiles.png,1,18
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_003434_swap_pixabay_cat_003101__swap_like.png,1,4
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_003108_swap_flickr_wild_001931__swap_like.png,1,17
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_003353_inpaint__inpaint.png,1,40
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002663_copymove__copy_move.png,1,8
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001528_swap_flickr_wild_001658__swap_like.png,1,13
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_003762_copymove__copy_move.png,1,31
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001947_splice_pixabay_cat_002593__splicing.png,1,13
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_002271_swap_pixabay_dog_002527__swap_like.png,1,10
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_003977_copymove__copy_move.png,1,4
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_001202_inpaint__inpaint.png,1,30
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001202_swap_pixabay_wild_001090__swap_like.png,1,24
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_000742_swap_pixabay_dog_001589__swap_like.png,1,29
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001863_copymove__copy_move.png,1,47
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_001738_swap_pixabay_cat_001427__swap_like.png,1,32
/content/stargan-v2/data/combined_balanced/train/fake/train_r0020_c0008__stargan_tiles.png,1,16
/content/stargan-v2/data/combined_balanced/train/fake/flickr_dog_001127_copymove__copy_move.png,1,9
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_003636_swap_flickr_cat_000011__swap_like.png,1,44
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001573_postproc__postproc.jpg,1,46
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_000765_splice_pixabay_dog_000738__splicing.png,1,49
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001355_inpaint__inpaint.png,1,15
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001930_swap_pixabay_dog_002461__swap_like.png,1,24
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001778_copymove__copy_move.png,1,12
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_002884_copymove__copy_move.png,1,17
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_001294_postproc__postproc.jpg,1,46
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001506_inpaint__inpaint.png,1,18
/content/stargan-v2/data/combined_balanced/train/fake/train_r0013_c0026__stargan_tiles.png,1,20
/content/stargan-v2/data/combined_balanced/train/fake/flickr_dog_000312_inpaint__inpaint.png,1,22
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001543_splice_pixabay_dog_003594__splicing.png,1,17
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_000350_postproc__postproc.jpg,1,20
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_000064_copymove__copy_move.png,1,45
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001364_postproc__postproc.jpg,1,2
/content/stargan-v2/data/combined_balanced/train/fake/train_r0023_c0024__stargan_tiles.png,1,38
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_wild_000209_swap_flickr_wild_002256__swap_like.png,1,5
/content/stargan-v2/data/combined_balanced/train/fake/flickr_cat_000547_postproc__postproc.jpg,1,35
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002878_postproc__postproc.jpg,1,1
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002936_postproc__postproc.jpg,1,4
/content/stargan-v2/data/combined_balanced/train/fake/train_r0023_c0006__stargan_tiles.png,1,0
/content/stargan-v2/data/combined_balanced/train/fake/flickr_dog_000180_swap_pixabay_dog_004007__swap_like.png,1,27
/content/stargan-v2/data/combined_balanced/train/fake/flickr_dog_000366_postproc__postproc.jpg,1,18
/content/stargan-v2/data/combined_balanced/train/fake/train_r0023_c0032__stargan_tiles.png,1,2
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_003013_splice_pixabay_cat_001989__splicing.png,1,8
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_003643_swap_pixabay_dog_004033__swap_like.png,1,19
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_003626_copymove__copy_move.png,1,37
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_wild_000362_splice_pixabay_dog_002236__splicing.png,1,31
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_003497_postproc__postproc.jpg,1,43
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002763_swap_pixabay_cat_001592__swap_like.png,1,44
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001747_inpaint__inpaint.png,1,18
/content/stargan-v2/data/combined_balanced/train/fake/train_r0015_c0004__stargan_tiles.png,1,16
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_004632_copymove__copy_move.png,1,37
/content/stargan-v2/data/combined_balanced/train/fake/train_r0003_c0011__stargan_tiles.png,1,1
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001218_swap_flickr_wild_002485__swap_like.png,1,12
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_wild_001141_copymove__copy_move.png,1,38
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_000959_inpaint__inpaint.png,1,20
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_002945_postproc__postproc.jpg,1,17
/content/stargan-v2/data/combined_balanced/train/fake/flickr_cat_000375_copymove__copy_move.png,1,39
/content/stargan-v2/data/combined_balanced/train/fake/flickr_cat_000376_copymove__copy_move.png,1,10
/content/stargan-v2/data/combined_balanced/train/fake/train_r0017_c0011__stargan_tiles.png,1,16
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_003489_swap_flickr_wild_003199__swap_like.png,1,37
/content/stargan-v2/data/combined_balanced/train/fake/flickr_cat_000571_inpaint__inpaint.png,1,4
/content/stargan-v2/data/combined_balanced/train/fake/train_r0004_c0025__stargan_tiles.png,1,30
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001058_copymove__copy_move.png,1,17
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_001717_swap_pixabay_cat_002049__swap_like.png,1,37
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_002741_postproc__postproc.jpg,1,42
/content/stargan-v2/data/combined_balanced/train/fake/train_r0025_c0026__stargan_tiles.png,1,37
/content/stargan-v2/data/combined_balanced/train/fake/flickr_cat_000180_copymove__copy_move.png,1,8
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_002520_copymove__copy_move.png,1,27
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_000677_splice_pixabay_dog_001690__splicing.png,1,31
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001860_copymove__copy_move.png,1,31
/content/stargan-v2/data/combined_balanced/train/fake/train_r0008_c0011__stargan_tiles.png,1,9
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_003277_copymove__copy_move.png,1,19
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001177_postproc__postproc.jpg,1,43
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_003547_swap_pixabay_cat_000268__swap_like.png,1,8
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001454_splice_pixabay_cat_002018__splicing.png,1,24
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001344_postproc__postproc.jpg,1,6
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001717_postproc__postproc.jpg,1,5
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_002705_postproc__postproc.jpg,1,31
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_wild_000405_copymove__copy_move.png,1,42
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_000093_postproc__postproc.jpg,1,22
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_003567_inpaint__inpaint.png,1,10
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_004219_swap_pixabay_cat_003147__swap_like.png,1,15
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_000006_copymove__copy_move.png,1,22
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_wild_000241_inpaint__inpaint.png,1,17
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002507_swap_flickr_cat_000368__swap_like.png,1,7
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001509_copymove__copy_move.png,1,6
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_002293_inpaint__inpaint.png,1,20
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_001849_postproc__postproc.jpg,1,19
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_003686_inpaint__inpaint.png,1,14
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_001751_inpaint__inpaint.png,1,1
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_000425_splice_pixabay_cat_001454__splicing.png,1,28
/content/stargan-v2/data/combined_balanced/train/fake/train_r0005_c0019__stargan_tiles.png,1,19
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_000499_postproc__postproc.jpg,1,12
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002004_swap_pixabay_cat_002334__swap_like.png,1,38
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001657_postproc__postproc.jpg,1,2
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_000827_inpaint__inpaint.png,1,18
/content/stargan-v2/data/combined_balanced/train/fake/train_r0024_c0006__stargan_tiles.png,1,17
/content/stargan-v2/data/combined_balanced/train/fake/flickr_dog_000668_postproc__postproc.jpg,1,20
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_wild_000807_inpaint__inpaint.png,1,42
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001746_inpaint__inpaint.png,1,21
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002016_splice_flickr_wild_003761__splicing.png,1,40
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002040_swap_flickr_cat_000473__swap_like.png,1,37
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_001829_splice_pixabay_dog_001161__splicing.png,1,28
/content/stargan-v2/data/combined_balanced/train/fake/train_r0010_c0012__stargan_tiles.png,1,9
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_001547_postproc__postproc.jpg,1,19
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_dog_000144_inpaint__inpaint.png,1,10
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_002508_copymove__copy_move.png,1,14
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_000829_swap_pixabay_cat_003778__swap_like.png,1,1
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_wild_001095_copymove__copy_move.png,1,37
/content/stargan-v2/data/combined_balanced/train/fake/flickr_wild_000023_postproc__postproc.jpg,1,24
/content/stargan-v2/data/combined_balanced/train/fake/train_r0024_c0016__stargan_tiles.png,1,2
/content/stargan-v2/data/combined_balanced/train/fake/pixabay_cat_002363_swap_pixabay_cat_004589__swap_like.png,1,8
